Order ID,Order Date,Customer Name,City,State,Country,Region,Category,Sub Category,Product Name,Quantity,Unit Price,Discount (%),Sales,Revenue,Profit,Payment Method,Salesperson
100178,2025-11-03,Customer 608,City 11,Illinois,USA,West,Stationery,Notebook,Notebook,3,592.47,20,1421.93,1421.93,397.59,PayPal,Salesperson 10
100179,2025-11-12,Customer 743,City 28,Washington,USA,North,Accessories,Backpack,Backpack,1,555.69,0,555.69,555.69,191.48,PayPal,Salesperson 16
100180,2025-06-24,Customer 537,City 21,Washington,USA,West,Furniture,Desk,Desk,10,868.56,0,8685.6,8685.6,2063.28,Debit Card,Salesperson 8
100181,2026-03-28,Customer 322,City 14,Texas,USA,West,Electronics,Laptop,Laptop,10,1422.57,0,14225.7,14225.7,1870.85,Debit Card,Salesperson 14
100182,2026-06-16,Customer 213,City 18,Florida,USA,West,Fashion,Shoes,Shoes,10,1381.18,0,13811.8,13811.8,3736.91,PayPal,Salesperson 13
100183,2025-12-29,Customer 693,City 25,Washington,USA,East,Stationery,Notebook,Notebook,3,692.2,20,1661.28,1661.28,286.45,PayPal,Salesperson 16
100184,2025-11-01,Customer 790,City 10,Washington,USA,South,Furniture,Chair,Chair,4,422.11,10,1519.6,1519.6,213.83,Cash,Salesperson 11
100185,2026-01-24,Customer 405,City 27,Florida,USA,South,Accessories,Backpack,Backpack,6,842.93,10,4551.82,4551.82,717.84,UPI,Salesperson 2
100186,2026-05-06,Customer 220,City 7,Illinois,USA,East,Furniture,Desk,Desk,2,522.81,15,888.78,888.78,228.52,PayPal,Salesperson 9
100187,2025-02-21,Customer 686,City 29,Illinois,USA,South,Electronics,Headphones,Headphones,2,925.44,20,1480.7,1480.7,214.12,Debit Card,Salesperson 2
100188,2025-05-21,Customer 6,City 18,Texas,USA,West,Electronics,Phone,Phone,7,498.79,15,2967.8,2967.8,317.99,Cash,Salesperson 16
100189,2025-04-02,Customer 668,City 19,Texas,USA,North,Furniture,Chair,Chair,5,485.15,0,2425.75,2425.75,788.72,Debit Card,Salesperson 14
100190,2025-07-10,Customer 767,City 28,Florida,USA,North,Electronics,Headphones,Headphones,1,1495.77,15,1271.4,1271.4,372.2,Credit Card,Salesperson 10
100191,2026-06-21,Customer 506,City 29,Texas,USA,West,Fashion,Watch,Watch,10,165.41,10,1488.69,1488.69,233.47,UPI,Salesperson 7
100192,2025-07-10,Customer 15,City 24,Florida,USA,East,Electronics,Phone,Phone,6,247.93,15,1264.44,1264.44,322.48,PayPal,Salesperson 7
100193,2026-06-12,Customer 336,City 3,New York,USA,North,Electronics,Headphones,Headphones,10,1284.94,15,10921.99,10921.99,3312.5,Debit Card,Salesperson 5
100194,2025-08-30,Customer 458,City 25,Florida,USA,East,Accessories,Backpack,Backpack,6,1404.06,0,8424.36,8424.36,1267.13,UPI,Salesperson 19
100195,2025-03-05,Customer 684,City 4,New York,USA,East,Fashion,Watch,Watch,1,396.02,10,356.42,356.42,95.18,Debit Card,Salesperson 13
100196,2025-08-15,Customer 225,City 5,New York,USA,South,Fashion,Shoes,Shoes,5,1036.98,10,4666.41,4666.41,836.39,Cash,Salesperson 20
100197,2025-08-12,Customer 781,City 8,Washington,USA,North,Stationery,Notebook,Notebook,7,1054.4,15,6273.68,6273.68,1784.77,PayPal,Salesperson 15
100198,2026-06-02,Customer 208,City 19,Illinois,USA,South,Fashion,Shoes,Shoes,6,121.76,20,584.45,584.45,64.46,Debit Card,Salesperson 11
100199,2026-05-16,Customer 94,City 29,Illinois,USA,West,Fashion,Shoes,Shoes,8,178.78,5,1358.73,1358.73,371.7,Credit Card,Salesperson 15
100200,2026-04-19,Customer 689,City 26,Florida,USA,North,Electronics,Headphones,Headphones,9,626.06,20,4507.63,4507.63,430.88,Cash,Salesperson 9
100201,2025-03-07,Customer 555,City 2,California,USA,West,Electronics,Laptop,Laptop,4,869.58,0,3478.32,3478.32,676.18,Credit Card,Salesperson 10
100202,2026-01-27,Customer 460,City 28,New York,USA,West,Stationery,Pen,Pen,3,1154.61,15,2944.26,2944.26,533.22,Credit Card,Salesperson 18
100203,2025-05-11,Customer 746,City 8,California,USA,North,Electronics,Headphones,Headphones,6,182.36,20,875.33,875.33,162.92,UPI,Salesperson 15
100204,2025-12-21,Customer 159,City 9,Texas,USA,North,Fashion,Shoes,Shoes,7,800.24,5,5321.6,5321.6,781.36,Credit Card,Salesperson 14
100205,2025-02-04,Customer 458,City 20,Washington,USA,North,Fashion,Watch,Watch,1,364.8,0,364.8,364.8,39.12,Debit Card,Salesperson 2
100206,2025-02-27,Customer 144,City 17,Florida,USA,South,Stationery,Pen,Pen,8,355.34,5,2700.58,2700.58,766.11,PayPal,Salesperson 11
100207,2025-05-27,Customer 677,City 17,Texas,USA,West,Fashion,Watch,Watch,10,1159.94,10,10439.46,10439.46,1502.91,UPI,Salesperson 9
100208,2026-03-14,Customer 570,City 16,California,USA,East,Electronics,Laptop,Laptop,9,1423.04,5,12166.99,12166.99,3029.8,Cash,Salesperson 17
100209,2026-04-30,Customer 247,City 28,Texas,USA,East,Stationery,Notebook,Notebook,7,615.35,10,3876.7,3876.7,704.18,Debit Card,Salesperson 15
100210,2025-05-18,Customer 398,City 8,Florida,USA,South,Electronics,Laptop,Laptop,9,621.95,15,4757.92,4757.92,1096.55,UPI,Salesperson 3
100211,2026-01-22,Customer 690,City 20,Illinois,USA,North,Accessories,Backpack,Backpack,6,143.23,5,816.41,816.41,76.67,Credit Card,Salesperson 7
100212,2025-12-07,Customer 311,City 30,California,USA,South,Fashion,Watch,Watch,9,329.44,5,2816.71,2816.71,886.58,Debit Card,Salesperson 4
100213,2025-09-03,Customer 566,City 11,Florida,USA,West,Accessories,Backpack,Backpack,4,1044.96,5,3970.85,3970.85,742.91,Cash,Salesperson 18
100214,2026-04-23,Customer 101,City 26,Washington,USA,West,Stationery,Notebook,Notebook,5,396.03,20,1584.12,1584.12,504.32,UPI,Salesperson 7
100215,2025-05-30,Customer 17,City 9,Illinois,USA,West,Stationery,Notebook,Notebook,6,623.83,20,2994.38,2994.38,938.15,UPI,Salesperson 5
100216,2026-05-27,Customer 564,City 21,Washington,USA,East,Furniture,Chair,Chair,6,348.88,20,1674.62,1674.62,510.77,UPI,Salesperson 16
100217,2026-05-16,Customer 189,City 30,Illinois,USA,North,Accessories,Backpack,Backpack,8,256.51,10,1846.87,1846.87,232.15,PayPal,Salesperson 2
100218,2025-08-25,Customer 70,City 23,Texas,USA,North,Electronics,Phone,Phone,1,1147.69,15,975.54,975.54,114.26,Debit Card,Salesperson 17
100219,2026-05-15,Customer 17,City 1,Illinois,USA,West,Accessories,Backpack,Backpack,6,95.37,20,457.78,457.78,149.44,Credit Card,Salesperson 1
100220,2026-03-17,Customer 184,City 4,California,USA,South,Fashion,Shoes,Shoes,5,805.93,10,3626.68,3626.68,306.92,Debit Card,Salesperson 7
100221,2026-02-11,Customer 81,City 12,New York,USA,West,Fashion,Watch,Watch,9,382.37,10,3097.2,3097.2,471.32,PayPal,Salesperson 8
100222,2025-02-02,Customer 96,City 13,New York,USA,West,Furniture,Chair,Chair,5,1027.64,0,5138.2,5138.2,1317.99,PayPal,Salesperson 16
100223,2026-03-21,Customer 661,City 26,Florida,USA,North,Electronics,Laptop,Laptop,1,1055.75,0,1055.75,1055.75,226.95,PayPal,Salesperson 2
100224,2025-02-17,Customer 77,City 22,Florida,USA,North,Furniture,Chair,Chair,4,1352.4,20,4327.68,4327.68,901.82,Debit Card,Salesperson 11
100225,2025-11-03,Customer 167,City 19,Texas,USA,West,Electronics,Laptop,Laptop,4,882.62,15,3000.91,3000.91,992.69,PayPal,Salesperson 11
100226,2025-12-21,Customer 55,City 4,New York,USA,South,Stationery,Pen,Pen,3,1186.79,0,3560.37,3560.37,766.24,Credit Card,Salesperson 11
100227,2025-12-01,Customer 31,City 21,Florida,USA,West,Fashion,Watch,Watch,10,1432.51,15,12176.33,12176.33,4159.54,Cash,Salesperson 8
100228,2026-01-25,Customer 88,City 25,Illinois,USA,East,Stationery,Notebook,Notebook,9,1412.01,15,10801.88,10801.88,1405.86,Debit Card,Salesperson 3
100229,2025-11-21,Customer 370,City 4,California,USA,North,Electronics,Phone,Phone,5,235.56,5,1118.91,1118.91,312.97,UPI,Salesperson 15
100230,2026-04-05,Customer 571,City 18,Illinois,USA,West,Stationery,Notebook,Notebook,5,157.84,0,789.2,789.2,103.07,Credit Card,Salesperson 1
100231,2025-11-29,Customer 395,City 1,Florida,USA,West,Electronics,Phone,Phone,6,833.56,20,4001.09,4001.09,966.15,Cash,Salesperson 3
100232,2025-06-23,Customer 143,City 9,Florida,USA,East,Fashion,Shoes,Shoes,4,860.08,5,3268.3,3268.3,866.21,Cash,Salesperson 5
100233,2025-03-20,Customer 370,City 9,Texas,USA,West,Electronics,Phone,Phone,3,654.84,15,1669.84,1669.84,268.73,PayPal,Salesperson 20
100234,2026-02-10,Customer 341,City 27,Illinois,USA,West,Furniture,Chair,Chair,8,164.92,10,1187.42,1187.42,97.16,UPI,Salesperson 15
100235,2025-11-25,Customer 618,City 23,Texas,USA,West,Stationery,Notebook,Notebook,7,1224.14,20,6855.18,6855.18,800.37,UPI,Salesperson 6
100236,2025-09-06,Customer 334,City 13,Florida,USA,West,Stationery,Pen,Pen,6,440.71,15,2247.62,2247.62,767.1,UPI,Salesperson 4
100237,2025-01-28,Customer 745,City 15,Washington,USA,South,Fashion,Watch,Watch,4,890.38,20,2849.22,2849.22,366.35,Cash,Salesperson 10
100238,2025-09-05,Customer 259,City 22,Texas,USA,West,Electronics,Phone,Phone,7,1011.1,5,6723.81,6723.81,1687.68,Cash,Salesperson 3
100239,2026-03-05,Customer 557,City 2,Florida,USA,North,Accessories,Backpack,Backpack,10,721.46,15,6132.41,6132.41,1375.37,Credit Card,Salesperson 8
100240,2026-02-14,Customer 771,City 11,New York,USA,North,Stationery,Notebook,Notebook,3,972.26,0,2916.78,2916.78,676.9,Credit Card,Salesperson 4
100241,2025-08-15,Customer 457,City 12,New York,USA,West,Furniture,Desk,Desk,4,768.46,20,2459.07,2459.07,567.2,PayPal,Salesperson 17
100242,2026-03-02,Customer 88,City 4,Washington,USA,South,Electronics,Headphones,Headphones,6,1496.57,15,7632.51,7632.51,826.05,UPI,Salesperson 10
100243,2026-05-03,Customer 100,City 15,Washington,USA,West,Stationery,Notebook,Notebook,8,1177.48,20,7535.87,7535.87,1585.47,UPI,Salesperson 3
100244,2025-12-18,Customer 664,City 4,Washington,USA,South,Furniture,Desk,Desk,1,1216.23,0,1216.23,1216.23,104.71,Debit Card,Salesperson 17
100245,2026-04-19,Customer 238,City 26,New York,USA,South,Electronics,Headphones,Headphones,9,244.4,20,1759.68,1759.68,343.35,Debit Card,Salesperson 14
100246,2026-03-16,Customer 399,City 1,Washington,USA,South,Stationery,Pen,Pen,1,1107.4,5,1052.03,1052.03,211.86,Debit Card,Salesperson 9
100247,2025-11-30,Customer 202,City 15,California,USA,East,Electronics,Phone,Phone,10,157.12,20,1256.96,1256.96,164.01,Cash,Salesperson 17
100248,2025-12-23,Customer 361,City 28,New York,USA,South,Stationery,Notebook,Notebook,10,586.02,15,4981.17,4981.17,1187.97,UPI,Salesperson 20
100249,2025-11-09,Customer 120,City 6,Florida,USA,South,Fashion,Watch,Watch,2,1009.8,10,1817.64,1817.64,203.25,PayPal,Salesperson 13
100250,2026-05-14,Customer 651,City 18,Washington,USA,South,Stationery,Pen,Pen,10,211.11,15,1794.44,1794.44,348.52,PayPal,Salesperson 6
100251,2025-02-24,Customer 368,City 1,New York,USA,South,Accessories,Backpack,Backpack,5,214.74,10,966.33,966.33,296.99,Debit Card,Salesperson 13
100252,2026-03-02,Customer 728,City 27,New York,USA,West,Fashion,Shoes,Shoes,9,981.34,15,7507.25,7507.25,1988.43,Debit Card,Salesperson 3
100253,2025-10-09,Customer 231,City 18,Florida,USA,South,Fashion,Watch,Watch,1,1194.84,5,1135.1,1135.1,180.33,Cash,Salesperson 19
100254,2026-01-11,Customer 556,City 27,California,USA,West,Accessories,Backpack,Backpack,9,768.65,20,5534.28,5534.28,613.4,PayPal,Salesperson 7
100255,2025-02-03,Customer 461,City 9,Florida,USA,North,Stationery,Pen,Pen,2,1105.3,5,2100.07,2100.07,336.81,Cash,Salesperson 4
100256,2026-03-15,Customer 170,City 20,Texas,USA,South,Furniture,Chair,Chair,4,1217.0,20,3894.4,3894.4,1036.17,Debit Card,Salesperson 2
100257,2025-11-28,Customer 721,City 10,Florida,USA,East,Fashion,Watch,Watch,6,800.76,20,3843.65,3843.65,866.62,PayPal,Salesperson 4
100258,2025-05-10,Customer 719,City 28,Texas,USA,South,Electronics,Headphones,Headphones,7,1378.56,10,8684.93,8684.93,2727.96,Debit Card,Salesperson 11
100259,2026-03-01,Customer 385,City 15,California,USA,North,Furniture,Chair,Chair,7,736.74,20,4125.74,4125.74,1034.52,Cash,Salesperson 17
100260,2025-01-03,Customer 793,City 28,Washington,USA,North,Furniture,Desk,Desk,6,684.77,15,3492.33,3492.33,588.0,Cash,Salesperson 12
100261,2026-05-22,Customer 275,City 11,Florida,USA,East,Electronics,Phone,Phone,9,599.59,15,4586.86,4586.86,1388.48,PayPal,Salesperson 19
100262,2025-02-19,Customer 48,City 4,Washington,USA,West,Electronics,Headphones,Headphones,10,1279.37,10,11514.33,11514.33,3700.96,Credit Card,Salesperson 4
100263,2025-05-16,Customer 666,City 10,Texas,USA,East,Electronics,Headphones,Headphones,8,687.49,15,4674.93,4674.93,629.37,Credit Card,Salesperson 12
100264,2025-11-09,Customer 744,City 23,Texas,USA,West,Furniture,Desk,Desk,2,560.91,5,1065.73,1065.73,100.16,Credit Card,Salesperson 4
100265,2026-06-16,Customer 697,City 15,California,USA,North,Electronics,Laptop,Laptop,4,717.83,5,2727.75,2727.75,655.46,UPI,Salesperson 4
100266,2025-04-15,Customer 106,City 11,Florida,USA,East,Stationery,Pen,Pen,3,719.16,5,2049.61,2049.61,375.96,Debit Card,Salesperson 13
100267,2025-06-18,Customer 451,City 12,Washington,USA,South,Electronics,Headphones,Headphones,3,107.28,20,257.47,257.47,21.19,Debit Card,Salesperson 14
100268,2025-05-24,Customer 771,City 4,Illinois,USA,West,Fashion,Watch,Watch,8,1290.64,0,10325.12,10325.12,3325.52,UPI,Salesperson 14
100269,2025-10-19,Customer 798,City 23,California,USA,East,Stationery,Notebook,Notebook,3,375.44,0,1126.32,1126.32,165.57,Debit Card,Salesperson 17
100270,2025-02-25,Customer 246,City 16,New York,USA,North,Fashion,Watch,Watch,9,287.03,15,2195.78,2195.78,350.88,Debit Card,Salesperson 16
100271,2025-11-21,Customer 136,City 13,Illinois,USA,West,Fashion,Watch,Watch,2,794.79,0,1589.58,1589.58,550.72,UPI,Salesperson 18
100272,2025-03-11,Customer 15,City 9,Texas,USA,North,Electronics,Headphones,Headphones,8,1431.91,0,11455.28,11455.28,968.04,Credit Card,Salesperson 13
100273,2026-03-10,Customer 719,City 13,California,USA,South,Fashion,Shoes,Shoes,5,944.71,20,3778.84,3778.84,1084.98,UPI,Salesperson 3
100274,2025-06-09,Customer 550,City 11,New York,USA,North,Furniture,Desk,Desk,2,769.4,5,1461.86,1461.86,501.51,UPI,Salesperson 14
100275,2025-02-26,Customer 317,City 22,Washington,USA,South,Furniture,Chair,Chair,1,370.5,15,314.93,314.93,35.06,Credit Card,Salesperson 1
100276,2025-09-23,Customer 171,City 12,Texas,USA,East,Electronics,Headphones,Headphones,1,249.93,10,224.94,224.94,49.76,Credit Card,Salesperson 1
100277,2025-03-20,Customer 509,City 15,Illinois,USA,East,Stationery,Notebook,Notebook,7,411.61,0,2881.27,2881.27,435.06,Credit Card,Salesperson 16
100278,2025-04-29,Customer 234,City 24,Illinois,USA,North,Fashion,Watch,Watch,3,554.69,10,1497.66,1497.66,432.52,Credit Card,Salesperson 1
100279,2025-07-03,Customer 37,City 18,Washington,USA,West,Furniture,Chair,Chair,1,710.29,15,603.75,603.75,198.31,Debit Card,Salesperson 11
100280,2025-03-21,Customer 586,City 12,California,USA,North,Furniture,Chair,Chair,7,1374.2,10,8657.46,8657.46,1326.67,Debit Card,Salesperson 8
100281,2025-10-17,Customer 793,City 28,Florida,USA,East,Fashion,Shoes,Shoes,1,1431.35,0,1431.35,1431.35,453.43,Credit Card,Salesperson 18
100282,2025-11-08,Customer 758,City 20,Texas,USA,West,Accessories,Backpack,Backpack,1,556.53,10,500.88,500.88,116.32,UPI,Salesperson 19
100283,2025-09-09,Customer 155,City 1,New York,USA,North,Accessories,Backpack,Backpack,4,1100.03,20,3520.1,3520.1,1004.39,Debit Card,Salesperson 18
100284,2026-01-21,Customer 756,City 24,Florida,USA,North,Stationery,Notebook,Notebook,1,1426.73,0,1426.73,1426.73,406.49,Debit Card,Salesperson 17
100285,2025-05-26,Customer 729,City 9,California,USA,North,Furniture,Chair,Chair,7,740.58,0,5184.06,5184.06,1776.01,Debit Card,Salesperson 17
100286,2026-06-02,Customer 137,City 21,New York,USA,North,Stationery,Pen,Pen,6,690.39,0,4142.34,4142.34,980.94,PayPal,Salesperson 19
100287,2025-09-25,Customer 323,City 30,New York,USA,East,Electronics,Laptop,Laptop,7,995.35,5,6619.08,6619.08,952.67,UPI,Salesperson 15
100288,2025-04-22,Customer 160,City 4,Texas,USA,West,Furniture,Desk,Desk,4,116.66,5,443.31,443.31,51.76,Cash,Salesperson 11
100289,2026-04-20,Customer 272,City 28,California,USA,North,Stationery,Pen,Pen,2,806.21,5,1531.8,1531.8,309.45,Debit Card,Salesperson 10
100290,2025-09-12,Customer 365,City 13,Illinois,USA,North,Fashion,Watch,Watch,1,326.46,10,293.81,293.81,35.27,UPI,Salesperson 9
100291,2025-09-13,Customer 97,City 15,California,USA,South,Electronics,Headphones,Headphones,1,1428.38,15,1214.12,1214.12,279.38,Credit Card,Salesperson 1
100292,2025-03-28,Customer 597,City 19,Florida,USA,North,Electronics,Laptop,Laptop,4,200.42,15,681.43,681.43,123.0,Credit Card,Salesperson 3
100293,2025-12-06,Customer 126,City 2,New York,USA,North,Furniture,Chair,Chair,8,1214.9,0,9719.2,9719.2,3152.63,Debit Card,Salesperson 19
100294,2025-06-26,Customer 363,City 7,Texas,USA,East,Stationery,Pen,Pen,7,746.71,15,4442.92,4442.92,1175.01,UPI,Salesperson 15
100295,2025-10-30,Customer 511,City 14,Illinois,USA,West,Electronics,Headphones,Headphones,1,923.09,20,738.47,738.47,108.08,Credit Card,Salesperson 3
100296,2026-06-23,Customer 256,City 21,Illinois,USA,North,Furniture,Desk,Desk,7,210.17,5,1397.63,1397.63,354.32,Cash,Salesperson 12
100297,2026-05-30,Customer 330,City 13,Florida,USA,South,Accessories,Backpack,Backpack,9,1173.25,10,9503.33,9503.33,3102.1,Credit Card,Salesperson 11
100298,2026-04-29,Customer 543,City 12,Illinois,USA,South,Fashion,Watch,Watch,4,48.81,10,175.72,175.72,16.84,Debit Card,Salesperson 4
100299,2025-08-13,Customer 590,City 28,New York,USA,East,Furniture,Chair,Chair,4,403.46,0,1613.84,1613.84,462.03,Debit Card,Salesperson 6
100300,2025-01-29,Customer 721,City 23,Florida,USA,South,Furniture,Chair,Chair,10,480.42,10,4323.78,4323.78,1412.9,PayPal,Salesperson 7
100301,2025-02-27,Customer 239,City 20,Texas,USA,North,Accessories,Backpack,Backpack,9,467.03,15,3572.78,3572.78,322.44,PayPal,Salesperson 16
100302,2025-12-15,Customer 735,City 6,Florida,USA,North,Electronics,Laptop,Laptop,6,1377.25,5,7850.32,7850.32,2337.36,Credit Card,Salesperson 5
100303,2025-03-16,Customer 383,City 23,Washington,USA,West,Fashion,Watch,Watch,3,1162.68,20,2790.43,2790.43,871.68,PayPal,Salesperson 4
100304,2026-03-24,Customer 655,City 16,Washington,USA,East,Stationery,Notebook,Notebook,5,487.29,5,2314.63,2314.63,642.85,Debit Card,Salesperson 18
100305,2026-01-23,Customer 315,City 24,Washington,USA,East,Fashion,Watch,Watch,6,338.74,20,1625.95,1625.95,487.63,Debit Card,Salesperson 6
100306,2025-11-22,Customer 627,City 8,Washington,USA,North,Electronics,Laptop,Laptop,10,590.44,20,4723.52,4723.52,419.18,Cash,Salesperson 5
100307,2025-04-01,Customer 726,City 22,Washington,USA,East,Stationery,Notebook,Notebook,2,360.8,10,649.44,649.44,81.39,Cash,Salesperson 1
100308,2025-04-21,Customer 738,City 1,California,USA,West,Furniture,Desk,Desk,4,378.06,0,1512.24,1512.24,264.08,Cash,Salesperson 14
100309,2026-01-20,Customer 104,City 27,New York,USA,South,Electronics,Headphones,Headphones,7,742.16,15,4415.85,4415.85,772.03,Debit Card,Salesperson 15
100310,2025-04-18,Customer 76,City 11,Texas,USA,West,Electronics,Phone,Phone,1,445.89,10,401.3,401.3,60.4,Debit Card,Salesperson 3
100311,2025-02-01,Customer 442,City 21,Texas,USA,West,Fashion,Shoes,Shoes,2,510.24,20,816.38,816.38,262.2,Debit Card,Salesperson 2
100312,2025-09-29,Customer 677,City 10,Florida,USA,South,Electronics,Phone,Phone,6,312.3,5,1780.11,1780.11,339.12,Credit Card,Salesperson 2
100313,2026-01-05,Customer 4,City 14,California,USA,East,Stationery,Pen,Pen,10,826.75,15,7027.38,7027.38,853.61,PayPal,Salesperson 16
100314,2025-03-25,Customer 485,City 28,California,USA,East,Furniture,Chair,Chair,2,43.47,5,82.59,82.59,20.84,Cash,Salesperson 16
100315,2026-01-15,Customer 391,City 12,Texas,USA,West,Accessories,Backpack,Backpack,5,141.25,20,565.0,565.0,104.32,Credit Card,Salesperson 9
100316,2025-06-04,Customer 771,City 23,Washington,USA,North,Accessories,Backpack,Backpack,8,398.78,10,2871.22,2871.22,667.12,Credit Card,Salesperson 12
100317,2025-03-04,Customer 397,City 27,Illinois,USA,West,Fashion,Shoes,Shoes,7,1456.2,20,8154.72,8154.72,1153.31,PayPal,Salesperson 16
100318,2025-02-05,Customer 515,City 19,Illinois,USA,South,Fashion,Watch,Watch,4,717.01,0,2868.04,2868.04,535.17,Credit Card,Salesperson 15
100319,2026-03-10,Customer 81,City 22,New York,USA,South,Electronics,Headphones,Headphones,3,1458.39,5,4156.41,4156.41,474.12,Debit Card,Salesperson 20
100320,2026-02-11,Customer 566,City 11,Florida,USA,West,Furniture,Desk,Desk,6,1366.65,0,8199.9,8199.9,848.67,Credit Card,Salesperson 20
100321,2025-06-01,Customer 581,City 19,Illinois,USA,North,Fashion,Watch,Watch,9,1173.62,0,10562.58,10562.58,2026.95,Credit Card,Salesperson 19
100322,2025-09-28,Customer 393,City 21,New York,USA,West,Electronics,Phone,Phone,5,1301.88,10,5858.46,5858.46,1857.31,Credit Card,Salesperson 6
100323,2026-02-16,Customer 40,City 13,Florida,USA,South,Furniture,Desk,Desk,7,220.06,20,1232.34,1232.34,325.12,Credit Card,Salesperson 16
100324,2026-05-19,Customer 713,City 22,California,USA,South,Furniture,Desk,Desk,6,35.25,10,190.35,190.35,31.21,Debit Card,Salesperson 10
100325,2025-04-02,Customer 193,City 15,Texas,USA,West,Accessories,Backpack,Backpack,6,407.78,15,2079.68,2079.68,506.08,Cash,Salesperson 17
